target,new_brand,cleaned_tweet,tokenized_tweet,cleaned_tweet_str
-1.0,apple,day theres still long line apple store,"['day', 'there', 'still', 'long', 'line', 'apple', 'store']",d a y   t h e r e s   s t i l l   l o n g   l i n e   a p p l e   s t o r e
1.0,apple,ahh wonderful news ipad available online ordering go get urs,"['ahh', 'wonderful', 'news', 'ipad', 'available', 'online', 'ordering', 'go', 'get', 'ur']",a h h   w o n d e r f u l   n e w s   i p a d   a v a i l a b l e   o n l i n e   o r d e r i n g   g o   g e t   u r s
1.0,apple,experimenting tinkering like nineties quotbest viewed ipad new best viewed internet explorer quot,"['experimenting', 'tinkering', 'like', 'ninety', 'quotbest', 'viewed', 'ipad', 'new', 'best', 'viewed', 'internet', 'explorer', 'quot']",e x p e r i m e n t i n g   t i n k e r i n g   l i k e   n i n e t i e s   q u o t b e s t   v i e w e d   i p a d   n e w   b e s t   v i e w e d   i n t e r n e t   e x p l o r e r   q u o t
1.0,apple,suffering ipad envy,"['suffering', 'ipad', 'envy']",s u f f e r i n g   i p a d   e n v y
-1.0,apple,iphone users gps stuck one new geo app updates foursquaregowalla,"['iphone', 'user', 'gps', 'stuck', 'one', 'new', 'geo', 'app', 'update', 'foursquaregowalla']",i p h o n e   u s e r s   g p s   s t u c k   o n e   n e w   g e o   a p p   u p d a t e s   f o u r s q u a r e g o w a l l a
1.0,apple,apple offers original ipad donation program,"['apple', 'offer', 'original', 'ipad', 'donation', 'program']",a p p l e   o f f e r s   o r i g i n a l   i p a d   d o n a t i o n   p r o g r a m
1.0,apple,farmers use blackberry iphone ipad catching bigger screen,"['farmer', 'use', 'blackberry', 'iphone', 'ipad', 'catching', 'bigger', 'screen']",f a r m e r s   u s e   b l a c k b e r r y   i p h o n e   i p a d   c a t c h i n g   b i g g e r   s c r e e n
1.0,apple,texas observer tomlinson says would double revenue per issue ipad subscriptions,"['texas', 'observer', 'tomlinson', 'say', 'would', 'double', 'revenue', 'per', 'issue', 'ipad', 'subscription']",t e x a s   o b s e r v e r   t o m l i n s o n   s a y s   w o u l d   d o u b l e   r e v e n u e   p e r   i s s u e   i p a d   s u b s c r i p t i o n s
1.0,apple,great interview bloomberg tv kick,"['great', 'interview', 'bloomberg', 'tv', 'kick']",g r e a t   i n t e r v i e w   b l o o m b e r g   t v   k i c k
1.0,both,cool google basically foing version apple event showing ton new product features,"['cool', 'google', 'basically', 'foing', 'version', 'apple', 'event', 'showing', 'ton', 'new', 'product', 'feature']",c o o l   g o o g l e   b a s i c a l l y   f o i n g   v e r s i o n   a p p l e   e v e n t   s h o w i n g   t o n   n e w   p r o d u c t   f e a t u r e s
1.0,apple,cool potential nontext applications iphone awesome,"['cool', 'potential', 'nontext', 'application', 'iphone', 'awesome']",c o o l   p o t e n t i a l   n o n t e x t   a p p l i c a t i o n s   i p h o n e   a w e s o m e
1.0,apple,pair nice back back talks morning interface design ipad future touch general,"['pair', 'nice', 'back', 'back', 'talk', 'morning', 'interface', 'design', 'ipad', 'future', 'touch', 'general']",p a i r   n i c e   b a c k   b a c k   t a l k s   m o r n i n g   i n t e r f a c e   d e s i g n   i p a d   f u t u r e   t o u c h   g e n e r a l
1.0,apple,hope everyone awesome weekend know giving away great apple prizes,"['hope', 'everyone', 'awesome', 'weekend', 'know', 'giving', 'away', 'great', 'apple', 'prize']",h o p e   e v e r y o n e   a w e s o m e   w e e k e n d   k n o w   g i v i n g   a w a y   g r e a t   a p p l e   p r i z e s
1.0,apple,free itunes album featured aists grab missed,"['free', 'itunes', 'album', 'featured', 'aists', 'grab', 'missed']",f r e e   i t u n e s   a l b u m   f e a t u r e d   a i s t s   g r a b   m i s s e d
-1.0,apple,apple takes bruises panelists well regarded sustainability space corporate sustainability repoing transparency,"['apple', 'take', 'bruise', 'panelist', 'well', 'regarded', 'sustainability', 'space', 'corporate', 'sustainability', 'repoing', 'transparency']",a p p l e   t a k e s   b r u i s e s   p a n e l i s t s   w e l l   r e g a r d e d   s u s t a i n a b i l i t y   s p a c e   c o r p o r a t e   s u s t a i n a b i l i t y   r e p o i n g   t r a n s p a r e n c y
-1.0,apple,apple likes pay thats apple likes barry diller,"['apple', 'like', 'pay', 'thats', 'apple', 'like', 'barry', 'diller']",a p p l e   l i k e s   p a y   t h a t s   a p p l e   l i k e s   b a r r y   d i l l e r
-1.0,apple,makes feel like kid drunk kid iphone,"['make', 'feel', 'like', 'kid', 'drunk', 'kid', 'iphone']",m a k e s   f e e l   l i k e   k i d   d r u n k   k i d   i p h o n e
-1.0,apple,dailies ipad going evolvetheyre still impossible download mb downloads,"['daily', 'ipad', 'going', 'evolvetheyre', 'still', 'impossible', 'download', 'mb', 'downloads']",d a i l i e s   i p a d   g o i n g   e v o l v e t h e y r e   s t i l l   i m p o s s i b l e   d o w n l o a d   m b   d o w n l o a d s
1.0,apple,ipad goes sale pm im looking gig color preference,"['ipad', 'go', 'sale', 'pm', 'im', 'looking', 'gig', 'color', 'preference']",i p a d   g o e s   s a l e   p m   i m   l o o k i n g   g i g   c o l o r   p r e f e r e n c e
1.0,apple,free itunes quotfeatured aistsquot sampler,"['free', 'itunes', 'quotfeatured', 'aistsquot', 'sampler']",f r e e   i t u n e s   q u o t f e a t u r e d   a i s t s q u o t   s a m p l e r
1.0,apple,apple saves set open popup store cnet news,"['apple', 'save', 'set', 'open', 'popup', 'store', 'cnet', 'news']",a p p l e   s a v e s   s e t   o p e n   p o p u p   s t o r e   c n e t   n e w s
1.0,apple,apple saves set open popup store,"['apple', 'save', 'set', 'open', 'popup', 'store']",a p p l e   s a v e s   s e t   o p e n   p o p u p   s t o r e
1.0,apple,holy smokes ipad2 replacing flip cam default video capture device beautiful elegant apple,"['holy', 'smoke', 'ipad', '2', 'replacing', 'flip', 'cam', 'default', 'video', 'capture', 'device', 'beautiful', 'elegant', 'apple']",h o l y   s m o k e s   i p a d 2   r e p l a c i n g   f l i p   c a m   d e f a u l t   v i d e o   c a p t u r e   d e v i c e   b e a u t i f u l   e l e g a n t   a p p l e
1.0,apple,omgz makeshift apple store golds gym,"['omgz', 'makeshift', 'apple', 'store', 'gold', 'gym']",o m g z   m a k e s h i f t   a p p l e   s t o r e   g o l d s   g y m
-1.0,apple,sooo design ipads session hour long ad buy ipad apps,"['sooo', 'design', 'ipads', 'session', 'hour', 'long', 'ad', 'buy', 'ipad', 'apps']",s o o o   d e s i g n   i p a d s   s e s s i o n   h o u r   l o n g   a d   b u y   i p a d   a p p s
-1.0,apple,ipad design headaches take two tablets call panel excited hear live,"['ipad', 'design', 'headache', 'take', 'two', 'tablet', 'call', 'panel', 'excited', 'hear', 'live']",i p a d   d e s i g n   h e a d a c h e s   t a k e   t w o   t a b l e t s   c a l l   p a n e l   e x c i t e d   h e a r   l i v e
1.0,apple,thats awesome rumor apple opening temporary store downtown,"['thats', 'awesome', 'rumor', 'apple', 'opening', 'temporary', 'store', 'downtown']",t h a t s   a w e s o m e   r u m o r   a p p l e   o p e n i n g   t e m p o r a r y   s t o r e   d o w n t o w n
1.0,apple,wow shakespeares pub 6th st heres delete button iphone video camera,"['wow', 'shakespeare', 'pub', '6th', 'st', 'here', 'delete', 'button', 'iphone', 'video', 'camera']",w o w   s h a k e s p e a r e s   p u b   6 t h   s t   h e r e s   d e l e t e   b u t t o n   i p h o n e   v i d e o   c a m e r a
1.0,apple,madness already downtown 1st day apple popup store seems brisk biz,"['madness', 'already', 'downtown', '1st', 'day', 'apple', 'popup', 'store', 'seems', 'brisk', 'biz']",m a d n e s s   a l r e a d y   d o w n t o w n   1 s t   d a y   a p p l e   p o p u p   s t o r e   s e e m s   b r i s k   b i z
1.0,apple,ipad success apple popup store,"['ipad', 'success', 'apple', 'popup', 'store']",i p a d   s u c c e s s   a p p l e   p o p u p   s t o r e
-1.0,apple,sxxpress line almost long apple line,"['sxxpress', 'line', 'almost', 'long', 'apple', 'line']",s x x p r e s s   l i n e   a l m o s t   l o n g   a p p l e   l i n e
1.0,apple,awesome restaurant week app,"['awesome', 'restaurant', 'week', 'app']",a w e s o m e   r e s t a u r a n t   w e e k   a p p
1.0,apple,fun meet folks app made ipad,"['fun', 'meet', 'folk', 'app', 'made', 'ipad']",f u n   m e e t   f o l k s   a p p   m a d e   i p a d
1.0,apple,anybody get ipad downtown apple popup store yet tramplings,"['anybody', 'get', 'ipad', 'downtown', 'apple', 'popup', 'store', 'yet', 'trampling']",a n y b o d y   g e t   i p a d   d o w n t o w n   a p p l e   p o p u p   s t o r e   y e t   t r a m p l i n g s
1.0,apple,killer meet ups new old friends today apple microsoft solo killers many,"['killer', 'meet', 'ups', 'new', 'old', 'friend', 'today', 'apple', 'microsoft', 'solo', 'killer', 'many']",k i l l e r   m e e t   u p s   n e w   o l d   f r i e n d s   t o d a y   a p p l e   m i c r o s o f t   s o l o   k i l l e r s   m a n y
1.0,apple,complete ios dominance compels apple open frickin temporary apple store downtown week,"['complete', 'io', 'dominance', 'compels', 'apple', 'open', 'frickin', 'temporary', 'apple', 'store', 'downtown', 'week']",c o m p l e t e   i o s   d o m i n a n c e   c o m p e l s   a p p l e   o p e n   f r i c k i n   t e m p o r a r y   a p p l e   s t o r e   d o w n t o w n   w e e k
1.0,apple,ipad queue epic,"['ipad', 'queue', 'epic']",i p a d   q u e u e   e p i c
-1.0,apple,even bother buying months woh 3g ipad trip everywhere ill probably free wifi,"['even', 'bother', 'buying', 'month', 'woh', '3g', 'ipad', 'trip', 'everywhere', 'ill', 'probably', 'free', 'wifi']",e v e n   b o t h e r   b u y i n g   m o n t h s   w o h   3 g   i p a d   t r i p   e v e r y w h e r e   i l l   p r o b a b l y   f r e e   w i f i
1.0,apple,even cabbies tech savvy thats iphone streaming twitter,"['even', 'cabby', 'tech', 'savvy', 'thats', 'iphone', 'streaming', 'twitter']",e v e n   c a b b i e s   t e c h   s a v v y   t h a t s   i p h o n e   s t r e a m i n g   t w i t t e r
1.0,apple,freaking everyone ipad iphone mac wow,"['freaking', 'everyone', 'ipad', 'iphone', 'mac', 'wow']",f r e a k i n g   e v e r y o n e   i p a d   i p h o n e   m a c   w o w
1.0,apple,reviews seem range wait ijustshatmyfanboyknickers,"['review', 'seem', 'range', 'wait', 'ijustshatmyfanboyknickers']",r e v i e w s   s e e m   r a n g e   w a i t   i j u s t s h a t m y f a n b o y k n i c k e r s
1.0,apple,amazing new app mobil workers,"['amazing', 'new', 'app', 'mobil', 'worker']",a m a z i n g   n e w   a p p   m o b i l   w o r k e r s
1.0,apple,love new ipad seems much faster fluid original seems natural hold excited use week,"['love', 'new', 'ipad', 'seems', 'much', 'faster', 'fluid', 'original', 'seems', 'natural', 'hold', 'excited', 'use', 'week']",l o v e   n e w   i p a d   s e e m s   m u c h   f a s t e r   f l u i d   o r i g i n a l   s e e m s   n a t u r a l   h o l d   e x c i t e d   u s e   w e e k
1.0,apple,love new iphone case featuring glad got case,"['love', 'new', 'iphone', 'case', 'featuring', 'glad', 'got', 'case']",l o v e   n e w   i p h o n e   c a s e   f e a t u r i n g   g l a d   g o t   c a s e
1.0,apple,awesome new version iphone new web site coming want demo meet pls,"['awesome', 'new', 'version', 'iphone', 'new', 'web', 'site', 'coming', 'want', 'demo', 'meet', 'pls']",a w e s o m e   n e w   v e r s i o n   i p h o n e   n e w   w e b   s i t e   c o m i n g   w a n t   d e m o   m e e t   p l s
-1.0,apple,exposing iphones horrendous battery life,"['exposing', 'iphones', 'horrendous', 'battery', 'life']",e x p o s i n g   i p h o n e s   h o r r e n d o u s   b a t t e r y   l i f e
-1.0,apple,novelty news fades fast among digital delegates aron pilhofer nyt amp khoi vinh,"['novelty', 'news', 'fade', 'fast', 'among', 'digital', 'delegate', 'aron', 'pilhofer', 'nyt', 'amp', 'khoi', 'vinh']",n o v e l t y   n e w s   f a d e s   f a s t   a m o n g   d i g i t a l   d e l e g a t e s   a r o n   p i l h o f e r   n y t   a m p   k h o i   v i n h
-1.0,apple,outside panels people skip barely get anything work iphone needs shrink 10k people,"['outside', 'panel', 'people', 'skip', 'barely', 'get', 'anything', 'work', 'iphone', 'need', 'shrink', '10k', 'people']",o u t s i d e   p a n e l s   p e o p l e   s k i p   b a r e l y   g e t   a n y t h i n g   w o r k   i p h o n e   n e e d s   s h r i n k   1 0 k   p e o p l e
-1.0,apple,novelty ipad news apps fades fast among delegates,"['novelty', 'ipad', 'news', 'apps', 'fade', 'fast', 'among', 'delegate']",n o v e l t y   i p a d   n e w s   a p p s   f a d e s   f a s t   a m o n g   d e l e g a t e s
-1.0,both,summary twitter stream right japan omg engadget effing republicans ipad2 alcohol,"['summary', 'twitter', 'stream', 'right', 'japan', 'omg', 'engadget', 'effing', 'republican', 'ipad', '2', 'alcohol']",s u m m a r y   t w i t t e r   s t r e a m   r i g h t   j a p a n   o m g   e n g a d g e t   e f f i n g   r e p u b l i c a n s   i p a d 2   a l c o h o l
-1.0,apple,pollak youre much trouble dont sell appleduh,"['pollak', 'youre', 'much', 'trouble', 'dont', 'sell', 'appleduh']",p o l l a k   y o u r e   m u c h   t r o u b l e   d o n t   s e l l   a p p l e d u h
1.0,apple,feature iphone week,"['feature', 'iphone', 'week']",f e a t u r e   i p h o n e   w e e k
1.0,apple,kick giving away ipad visit fb page enter,"['kick', 'giving', 'away', 'ipad', 'visit', 'fb', 'page', 'enter']",k i c k   g i v i n g   a w a y   i p a d   v i s i t   f b   p a g e   e n t e r
1.0,apple,showing ipad pretty much like showing puppy anywhere else gets fawning attention dont ha,"['showing', 'ipad', 'pretty', 'much', 'like', 'showing', 'puppy', 'anywhere', 'else', 'get', 'fawning', 'attention', 'dont', 'ha']",s h o w i n g   i p a d   p r e t t y   m u c h   l i k e   s h o w i n g   p u p p y   a n y w h e r e   e l s e   g e t s   f a w n i n g   a t t e n t i o n   d o n t   h a
-1.0,apple,turning twitter forgotten,"['turning', 'twitter', 'forgotten']",t u r n i n g   t w i t t e r   f o r g o t t e n
1.0,apple,showing uzu ipad app,"['showing', 'uzu', 'ipad', 'app']",s h o w i n g   u z u   i p a d   a p p
-1.0,apple,kicking w talking ipad design headaches,"['kicking', 'w', 'talking', 'ipad', 'design', 'headache']",k i c k i n g   w   t a l k i n g   i p a d   d e s i g n   h e a d a c h e s
-1.0,apple,wifi working laptop neither 3g iphone grrr,"['wifi', 'working', 'laptop', 'neither', '3g', 'iphone', 'grrr']",w i f i   w o r k i n g   l a p t o p   n e i t h e r   3 g   i p h o n e   g r r r
-1.0,apple,u find ask eric looking fwd ipad dj dark 2nite,"['u', 'find', 'ask', 'eric', 'looking', 'fwd', 'ipad', 'dj', 'dark', '2nite']",u   f i n d   a s k   e r i c   l o o k i n g   f w d   i p a d   d j   d a r k   2 n i t e
1.0,apple,awesome first day approved new app go download check blog quotbig stereoquot,"['awesome', 'first', 'day', 'approved', 'new', 'app', 'go', 'download', 'check', 'blog', 'quotbig', 'stereoquot']",a w e s o m e   f i r s t   d a y   a p p r o v e d   n e w   a p p   g o   d o w n l o a d   c h e c k   b l o g   q u o t b i g   s t e r e o q u o t
1.0,apple,ipad flight wifi sitting behind ready shiner,"['ipad', 'flight', 'wifi', 'sitting', 'behind', 'ready', 'shiner']",i p a d   f l i g h t   w i f i   s i t t i n g   b e h i n d   r e a d y   s h i n e r
1.0,apple,prepping attending without iphone dehumanizing experience,"['prepping', 'attending', 'without', 'iphone', 'dehumanizing', 'experience']",p r e p p i n g   a t t e n d i n g   w i t h o u t   i p h o n e   d e h u m a n i z i n g   e x p e r i e n c e
1.0,apple,ipad2 weeks w ipad since gave withdrawal,"['ipad', '2', 'week', 'w', 'ipad', 'since', 'gave', 'withdrawal']",i p a d 2   w e e k s   w   i p a d   s i n c e   g a v e   w i t h d r a w a l
-1.0,apple,line apple store oddly obnoxiously long,"['line', 'apple', 'store', 'oddly', 'obnoxiously', 'long']",l i n e   a p p l e   s t o r e   o d d l y   o b n o x i o u s l y   l o n g
1.0,apple,line apple popup store stretches around blockguess wont getting ipad2 today,"['line', 'apple', 'popup', 'store', 'stretch', 'around', 'blockguess', 'wont', 'getting', 'ipad', '2', 'today']",l i n e   a p p l e   p o p u p   s t o r e   s t r e t c h e s   a r o u n d   b l o c k g u e s s   w o n t   g e t t i n g   i p a d 2   t o d a y
1.0,apple,line ipad2 pop apple store outlandish entire week,"['line', 'ipad', '2', 'pop', 'apple', 'store', 'outlandish', 'entire', 'week']",l i n e   i p a d 2   p o p   a p p l e   s t o r e   o u t l a n d i s h   e n t i r e   w e e k
